,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
3110,,966,B,146,603,1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横山　啓一,,,,,,,,836,○,416,0,836,20211201,,,,,,,,981,B,167,930,1911,長野県松本市双葉７－３,7100001013091,甲信商事（株）,,,,,,,,,,,,,,997,○,164,746,1743,,875,○,1091,0,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,○,117,501,1376,,,,,,,,,,,,
3111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,若林　勝司,,,,,,,,773,○,484,0,773,20211201,,,,,,,,1067,B,133,962,2029,東京都新宿区高田馬場３－１３－２,3011101026129,交通システム電機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,外内　孝,,,,,,,,1001,○,306,0,1001,20211201,,,,,,,,897,B,205,925,1822,京都府京都市南区上鳥羽菅田町５,8130001001712,（株）コトネットエンジニアリング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊藤　憲吉,,,,,,,,,,,,,20211201,,,,,,,,871,B,216,923,1794,鳥取県米子市旗ヶ崎２－１２－３６,7270001003258,（株）寿電気,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815,○,433,0,815,,,,,,,,,,,,
3114,,852,C,448,0,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田　豊次,,,,,,,,804,○,445,0,804,20211201,,,,,,,,1004,B,136,1014,2018,福井県大野市中保２１－１２,9210001009903,前田電気（株）,,,,,,,,,,,,,,756,○,603,0,756,,918,○,1004,0,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,○,295,0,936,,,,,,,,,,,,
3115,,773,C,663,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前村　隆文,,,,,,,,,,,,,20211201,,,,,,,,998,B,119,1082,2080,山口県宇部市神原町２－８－５１,3250001003602,前村電気工事（株）,,,,,,,,,,,,,,738,○,644,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,○,319,0,901,,,,,,,,,,,,
3116,-01,663,C,1062,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松尾　昭彦,,,,,,,-01,654,○,665,0,654,20211201,,,,,,,-01,784,B,176,1106,1890,広島県広島市南区宇品御幸４－３－１３,4240001010994,松尾電工（株）,,,,,,,,,,,,,,,,,,,-01,728,○,1766,0,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-01,721,○,553,0,721,,,,,,,,,,,,
3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松村　秀一,,,,,,,,,,,,,20211201,,,,,,,,1145,B,101,987,2132,東京都文京区根津２－１２－１,5010001007344,（株）松村電機製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,,831,C,494,0,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土谷　高歳,,,,,,,,1108,○,40,1340,2448,20211201,,,,,,,,1008,B,103,1123,2131,福井県福井市豊島２－６－７,8210001003972,（株）マルツ電波,,,,,,,,,,,,,,759,○,598,0,759,,1020,○,232,1044,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,○,52,968,2006,,,,,,,,,,,,
3119,,721,C,871,0,721,,,,,,,,,,,,,,1012,○,234,1012,0,,,,,,,,,,,,,丸山　正,,,,,,,,987,○,52,1320,2307,20211201,,,,,,,,1107,B,5,1590,2697,埼玉県さいたま市西区三橋５－１８３４－１,1030001008006,（株）丸電,,,,,,,,,,,,,,,,,,,,1061,○,231,1003,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,○,46,1074,2070,,,,,,,,,,,,
3120,,885,C,374,0,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三笠　忠克,,,,,,,,894,○,143,774,1668,20211201,,,,,,,,1148,B,20,1387,2535,徳島県徳島市かちどき橋４－５－２,4480001007406,三笠電機（株）,,,,,,,,,,,,,,855,○,473,0,855,,1038,○,880,0,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,○,30,1167,2283,,,,,,,,,,,,
3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岡本　安量,,,,,,,,,,,,,20211201,,,,,,,,851,B,187,1008,1859,鳥取県鳥取市湖山町東３－９８－１０,5270002002277,（株）ミナミコーポレーション,,,,,,,,,,,,,,,,,,,,795,○,1431,0,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,○,398,0,835,,,,,,,,,,,,
3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高塚　逸夫,,,,,,,,1080,○,91,899,1979,20211201,,,,,,,,1156,B,131,882,2038,神奈川県横浜市戸塚区平戸町５５９－６,2020001030034,ミナモト通信（株）,,,,,,,,,,,,,,,,,,,,1092,○,842,0,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三原　久和,,,,,,,,,,,,,20211201,,,,,,,,917,B,89,1251,2168,島根県松江市西川津町１５４２－１１,3280001000761,（株）三原電工,,,,,,,,,,,,,,,,,,,,808,○,1376,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,○,410,0,827,,,,,,,,,,,,
3124,,687,C,1008,0,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,村山　嘉次,,,,,,,,710,○,221,553,1263,20211201,,,,,,,,839,B,228,920,1759,鳥取県鳥取市材木町３６５－１,3270002002295,村山電気工事（有）,,,,,,,,,,,,,,,,,,,,783,○,1491,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,○,63,1080,1913,,,,,,,,,,,,
3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山ノ内　元治,,,,,,,,995,○,312,0,995,20211201,,,,,,,,1188,B,96,952,2140,鹿児島県鹿児島市小松原１－１０－８,9340001004305,（株）明興テクノス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145,○,19,1278,2423,,,,,,,,,,,,
3126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳥山　政明,,,,,,,,985,○,154,574,1559,20211201,,,,,,,,1113,B,113,998,2111,愛知県名古屋市千種区内山１－２３－７,1180001005640,名三工業（株）,,,,,,,,,,,,,,929,○,393,0,929,,948,○,954,0,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,○,284,0,948,,,,,,,,,,,,
3127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,栗原　克己,,,,,,,,1014,○,152,570,1584,20211201,,,,,,,,1352,B,19,1199,2551,東京都品川区大崎３－７－９,1010701028239,（株）明電エンジニアリング,,,,,,,,,,,,,,851,○,479,0,851,,1406,○,674,0,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,○,61,605,1943,,,,,,,,,,,,
3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古田　隆,,,,,,,,788,○,179,678,1466,20211201,,,,,,,,1201,B,45,1135,2336,東京都品川区西五反田１－１８－９,8010701009637,明電プラントシステムズ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171,○,58,795,1966,,,,,,,,,,,,
3129,,771,C,675,0,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長沼　毅,,,,,,,,769,○,497,0,769,20211201,,,,,,,,1059,B,26,1439,2498,広島県広島市中区中区袋町６－１４,8240001007896,（株）長沼電業社,,,,,,,,,,,,,,,,,,,,897,○,1044,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961,○,51,1047,2008,,,,,,,,,,,,
3130,,795,B,117,951,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,夏目　英明,,,,,,,,787,○,468,0,787,20211201,,,,,,,,1098,B,112,1015,2113,静岡県静岡市清水区鳥坂９５,4080001008832,夏目電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,,751,C,750,0,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,成瀬　亮太郎,,,,,,,,638,○,681,0,638,20211201,,,,,,,,1035,B,110,1086,2121,石川県金沢市問屋町２－１７,1220001004869,成瀬電気工事（株）,,,,,,,,,,,,,,,,,,,,874,○,1096,0,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,○,312,0,906,,,,,,,,,,,,
3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,田中　勝彦,,,,,,,,1291,○,55,1004,2295,20211201,,,,,,,,1309,B,95,842,2151,東京都渋谷区代々木３－２２－７,1010401021428,西川計測（株）,,,,,,,,,,,,,,1101,○,123,850,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,,912,C,330,0,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西原　裕文,,,,,,,,823,○,425,0,823,20211201,,,,,,,,968,B,140,1030,1998,徳島県徳島市津田海岸町５－５１,2480001001658,（株）ニシテック,,,,,,,,,,,,,,990,○,137,877,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,○,377,0,850,,,,,,,,,,,,
3134,,1096,C,130,0,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,井上　啓,,,,,,,,1219,○,229,0,1219,20211201,,,,,,,,1530,B,12,1089,2619,大阪府吹田市南吹田１－５－２５,7120001057491,西日本電気システム（株）,,,,,,,,,,,,,,811,○,521,0,811,,1285,○,746,0,1285,,961,○,274,0,961,,,,,,,,,,,,,,,,,,,,,,,,,,1370,○,118,0,1370,,,,,,,,,,,,
3135,,698,C,965,0,698,,,,,,,,,,,,,,814,○,572,814,0,,,,,,,,,,,,,岩本　英樹,,,,,,,,703,○,599,0,703,20211201,,,,,,,,934,B,77,1285,2219,山口県周南市御山町８－１,2250001009154,西日本電業（株）,,,,,,,,,,,,,,,,,,,,814,○,1346,0,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814,○,437,0,814,,,,,,,,,,,,
3136,,712,C,905,0,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西野　彰一,,,,,,,,773,○,213,516,1289,20211201,,,,,,,,945,B,106,1182,2127,徳島県徳島市北田宮２－１４－５２,6480001001662,西野電機工業（株）,,,,,,,,,,,,,,,,,,,,821,○,1308,0,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,○,422,0,821,,,,,,,,,,,,
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西山　勉,,,,,,,,921,○,347,0,921,20211201,,,,,,,,1213,B,70,1021,2234,東京都港区白金２－５－１２,5010401021465,西山電気（株）,,,,,,,,,,,,,,859,○,466,0,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,槇野　安浩,,,,,,,,,,,,,20211201,,,,,,,,939,B,186,924,1863,島根県出雲市稲岡町８２－１,1280001003592,日晃電設（株）,,,,,,,,,,,,,,,,,,,,827,○,1281,0,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,○,412,0,827,,,,,,,,,,,,
3139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西口　敬晃,,,,,,,,734,○,545,0,734,20211201,,,,,,,,964,B,71,1270,2234,高知県高知市役知町９－１８,1490001001757,日産電機（株）,,,,,,,,,,,,,,,,,,,,833,○,1258,0,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,○,403,0,833,,,,,,,,,,,,
3140,,721,C,872,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古谷　伸一,,,,,,,,,,,,,20211201,,,,,,,,1002,B,164,917,1919,山口県防府市岩畠２－２１－５４,5250001002148,日生電機（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,○,287,0,944,,,,,,,,,,,,
3141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,原田　一紳,,,,,,,,719,○,568,0,719,20211201,,,,,,,,961,B,60,1304,2265,山口県萩市大字椿字小迫２２０３－１,8250001008051,日進電気工事（株）,,,,,,,,,,,,,,,,,,,,833,○,1261,0,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,○,404,0,833,,,,,,,,,,,,
3142,,1506,B,155,0,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沖　昌徳,,,,,,,,1055,○,285,0,1055,20211201,,,,,,,,980,B,225,789,1769,東京都渋谷区笹塚１－５４－５,3011001017236,ニッタン（株）,,,,,,,,,,,,,,887,○,169,823,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,塚本　英彦,,,,,,,,1284,○,81,798,2082,20211201,,,,,,,,1486,B,35,947,2433,東京都千代田区丸の内１－５－１,9010001110631,日本信号（株）,,,,,,,,,,,,,,1229,○,247,0,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,菊池　俊宏,,,,,,,,1204,○,54,1100,2304,20211201,,,,,,,,1039,B,150,935,1974,大阪府大阪市淀川区西中島５－５－１５,7120001072706,日本エレクトロニツクシステムズ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,○,216,0,1064,,,,,,,,,,,,
3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小洗　健,,,,,,,,1462,○,3,1669,3131,20211201,,,,,,,,1099,B,49,1232,2331,東京都中野区中野４－１０－１,3012401012867,日本無線（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山中　俊介,,,,,,,,,,,,,20211201,,,,,,,,1043,B,159,892,1935,兵庫県尼崎市道意町４－４６,1140001050616,（株）ニューテック,,,,,,,,,,,,,,,,,,,,991,○,912,0,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,○,262,0,984,,,,,,,,,,,,
3147,,1763,A,14,1428,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊藤　龍典,,,,,,,,1050,○,134,677,1727,20211201,,,,,,,,1333,B,64,917,2250,東京都千代田区九段南４－７－３,5010001008739,能美防災（株）,,,,,,,,,,,,,,1252,○,23,1398,2650,,1369,○,699,0,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,○,171,0,1195,,,,,,,,,,,,
3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,藤川　雅浩,,,,,,,,855,○,395,0,855,20211201,,,,,,,,1386,B,38,1018,2404,大阪府大阪市西淀川区柏里２－４－１,9120001050395,野里電気工業（株）,,,,,,,,,,,,,,989,○,347,0,989,,1214,○,767,0,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231,○,162,0,1231,,,,,,,,,,,,
3149,,834,C,490,0,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山田　倫,,,,,,,,967,○,45,1457,2424,20211201,,,,,,,,968,B,235,778,1746,秋田県能代市浜通町１番４５号,4410001007206,能代電設工業（株）,,,,,,,,,,,,,,915,○,133,972,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864,○,91,740,1604,,,,,,,,,,,,
3150,,1231,B,28,893,2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,永倉　理一郎,,,,,,,,1133,○,98,812,1945,20211201,,,,,,,,1421,B,14,1174,2595,佐賀県佐賀市天神１－４－３,8300001000424,（株）佐電工,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248,○,153,0,1248,,,,,,,,,,,,
3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一瓢　秀次,,,,,,,,861,○,389,0,861,20211201,,,,,,,,1454,B,36,963,2417,東京都渋谷区東二丁目２９番１２号,4120001064499,三栄電気工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138,○,184,0,1138,,,,,,,,,,,,
3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,笠原　建二,,,,,,,,1165,○,112,728,1893,20211201,,,,,,,,1259,B,6,1437,2696,東京都練馬区貫井５－２４－１８,2011601002605,三球電機（株）,,,,,,,,,,,,,,,,,,,,1108,○,826,0,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,○,214,0,1068,,,,,,,,,,,,
3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,池田　福典,,,,,,,,773,○,483,0,773,20211201,,,,,,,,884,B,189,964,1848,兵庫県西宮市西宮浜１－２４,5140001071030,産業サービス販売（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,○,371,0,854,,,,,,,,,,,,
3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,和田　節,,,,,,,,1193,○,236,0,1193,20211201,,,,,,,,1264,B,43,1085,2349,埼玉県新座市北野３－６－３,3030001045666,サンケン電気（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,○,17,1212,2501,,,,,,,,,,,,
3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江本　順一,,,,,,,,850,○,399,0,850,20211201,,,,,,,,1228,B,90,938,2166,東京都中央区銀座二丁目１１番１７号,2010001044398,三光設備（株）,,,,,,,,,,,,,,970,○,356,0,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232,○,160,0,1232,,,,,,,,,,,,
3156,,863,C,424,0,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高瀬　敏雄,,,,,,,,,,,,,20211201,,,,,,,,853,B,232,899,1752,山口県大島郡周防大島町大字小松２８９－４,1250001012778,（株）三光電気工業所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,○,495,0,773,,,,,,,,,,,,
3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三村　恒志,,,,,,,,,,,,,20211201,,,,,,,,830,B,79,1384,2214,広島県広島市西区庚午中４－１１－１３,1240001003976,山光電設工業（株）,,,,,,,,,,,,,,,,,,,,816,○,292,1167,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742,○,536,0,742,,,,,,,,,,,,
3158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山本　隆司,,,,,,,,,,,,,20211201,,,,,,,,880,B,221,897,1777,山口県山口市朝田１２９７番地１,1250001000262,（株）サンデン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,○,500,0,771,,,,,,,,,,,,
3159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木下　裕介,,,,,,,,909,○,357,0,909,20211201,,,,,,,,985,B,183,888,1873,愛媛県松山市余戸中１－１－２３,8500001001807,三徳電機（株）,,,,,,,,,,,,,,,,,,,,856,○,1179,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,○,369,0,856,,,,,,,,,,,,
3160,,826,C,507,0,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安達　亨,,,,,,,,815,○,437,0,815,20211201,,,,,,,,1058,B,142,934,1992,島根県松江市西津田１０－１３－３６,3280001000308,サンベ電気（株）,,,,,,,,,,,,,,,,,,,,922,○,997,0,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957,○,47,1111,2068,,,,,,,,,,,,
3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,槇野　恒猪,,,,,,,,757,○,509,0,757,20211201,,,,,,,,917,B,209,891,1808,島根県出雲市渡橋町１１２６番地１,6280002005534,（株）三友電工,,,,,,,,,,,,,,,,,,,,876,○,1086,0,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,○,376,0,850,,,,,,,,,,,,
3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三宅　浩史,,,,,,,,,,,,,20211201,,,,,,,,851,B,182,1024,1875,山口県下関市長府松小田本町１５－２７,2250001005533,（株）山陽電工,,,,,,,,,,,,,,,,,,,,739,○,1722,0,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,○,537,0,739,,,,,,,,,,,,
3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐藤　謙一,,,,,,,,1612,○,42,833,2445,20211201,,,,,,,,1486,B,9,1151,2637,東京都品川区東五反田２－１７－１,7011301014037,サンワコムシスエンジニアリング（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,森　博明,,,,,,,,772,○,487,0,772,20211201,,,,,,,,1298,B,2,1426,2724,大阪府大阪市北区南森町１－４－１９,6120001059646,三和電気土木工事（株）,,,,,,,,,,,,,,,,,,,,1154,○,792,0,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,○,54,970,1999,,,,,,,,,,,,
3165,,1004,C,207,0,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山地　一慶,,,,,,,,783,○,471,0,783,20211201,,,,,,,,1189,B,137,822,2011,香川県高松市太田下町２５８０－３,2470001001782,三和電業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978,○,268,0,978,,,,,,,,,,,,
3166,,811,C,560,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安部　知行,,,,,,,,903,○,100,1026,1929,20211201,,,,,,,,1122,B,54,1168,2290,島根県松江市宍道町佐々布２１３－３４,1280001000920,三和電工（株）,,,,,,,,,,,,,,,,,,,,1003,○,227,1071,2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,○,80,700,1733,,,,,,,,,,,,
3167,,700,C,953,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,和田　次郎,,,,,,,,697,○,610,0,697,20211201,,,,,,,,886,B,51,1433,2319,広島県広島市南区西蟹屋４－４－１８,3240001003826,三和電設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,村尾　修,,,,,,,,1001,○,307,0,1001,20211201,,,,,,,,1283,B,206,539,1822,京都府京都市南区吉祥院西ノ庄猪之馬場町１,5130001028411,（株）ＧＳユアサ,,,,,,,,,,,,,,,,,,,,1291,○,743,0,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,○,22,995,2398,,,,,,,,,,,,
3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,池本　昌聡,,,,,,,,,,,,,20211201,,,,,,,,922,B,155,1034,1956,鳥取県鳥取市商栄町１７２－３,7270001000338,シグマ電気（株）,,,,,,,,,,,,,,,,,,,,818,○,1327,0,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,○,430,0,818,,,,,,,,,,,,
3170,,839,C,479,0,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松本　寿,,,,,,,,705,○,595,0,705,20211201,,,,,,,,886,B,171,1015,1901,香川県高松市仏生山町甲３８１,5470001001978,四国メインテナンス（株）,,,,,,,,,,,,,,,,,,,,812,○,1354,0,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,○,106,640,1458,,,,,,,,,,,,
3171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,徳増　安則,,,,,,,,1033,○,97,926,1959,20211201,,,,,,,,1117,B,149,862,1979,京都府京都市中京区西ノ京徳大寺町１番地,8130001021066,島津システムソリューションズ（株）,,,,,,,,,,,,,,741,○,632,0,741,,954,○,945,0,954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954,○,280,0,954,,,,,,,,,,,,
